unix_time,EPOCH to date,accel_x,accel_y,accel_z,batt_current,batt_voltage,bme_altitude,bme_humidity,bme_pressure,bme_temp,cpu_load,cpu_temp,free_disk,free_memory,gps_alt,gps_lat,gps_lon,gps_num_sats,gps_velocity,gyro_x,gyro_y,gyro_z,i_3v3,i_5v0,i_vbatt,mag_x,mag_y,mag_z,num_resets,packet_count,reg_temp_3v3,reg_temp_5v0,tmp1,tmp1_clean,tmp2,tmp2_clean,used_disk,used_memory,v_3v3,v_5v0,v_vbatt
1763824014,11/22/2025 10:06:54,3272,-19800,-1952,0.4486622314,11.20524089,5037.879747,7.01909025,537.5298005,12.20207031,50.88,45.1,22660180,84176,0,0,0,0,0,-1564,5050,2349,0.04089559937,0.2014401855,0.150164502,-531,-151,-291,209,224,23.99575713,24.98776864,16.6875,16.6875,15.6875,15.6875,6204236,279236,3.279014739,5.137498235,11.23372396
1763824022,11/22/2025 10:07:02,3272,-19800,-1952,0.4486622314,11.20524089,5153.857283,7.004340375,529.2445584,11.91222656,64.16,45.1,22660168,84308,0,0,0,0,0,-1564,5050,2349,0.04089559937,0.2014401855,0.150164502,-531,-151,-291,209,224,23.99575713,24.98776864,16.5625,16.5625,15.5,15.5,6204248,269424,3.279014739,5.137498235,11.23372396
1763824029,11/22/2025 10:07:09,3272,-19800,-1952,0.4486622314,11.20524089,5178.992964,6.975763221,527.4626154,11.80578125,64.16,45.1,22660168,84308,0,0,0,0,0,-1564,5050,2349,0.04089559937,0.2014401855,0.150164502,-531,-151,-291,209,224,23.99575713,24.98776864,16.5625,16.5625,15.5,15.5,6204248,269424,3.279014739,5.137498235,11.23372396
1763824044,11/22/2025 10:07:24,4392,-16312,-2568,0.4559873291,11.22233073,5279.93853,7.048456206,520.3551442,11.48742188,79.85,46.2,22660144,68904,0,0,0,0,0,747,-11046,-771,0.05188247681,0.2026610352,0.1544374756,-521,-156,-241,209,224,23.31663573,23.83906399,16.3125,16.3125,15.375,15.375,6204272,281776,3.279014739,5.076279238,11.22233073
1763824089,11/22/2025 10:08:09,2256,-17864,-320,0.4504935059,11.18815104,5675.74687,9.249300111,493.2306538,10.47960938,71.28,44.5,22660116,80956,0,0,0,0,0,-5238,14861,-1216,0.03418139648,0.2026610352,0.1544374756,-421,-147,-99,209,227,22.79402609,23.00309173,15.8125,15.8125,14.8125,14.8125,6204300,278544,3.290360811,5.076279238,11.22802734
1763824107,11/22/2025 10:08:27,3912,-17680,-3072,0.440726709,11.19954427,5757.424927,9.844779529,487.7785117,10.31066406,50.63,45.1,22660116,71100,0,0,0,0,0,3937,-10029,706,0.05188247681,0.1989984863,0.1550479004,-446,-133,-487,209,229,22.21894577,22.21894577,15.5,15.5,14.75,14.75,6204300,288280,3.270910402,5.090971797,11.21663411
1763824125,11/22/2025 10:08:45,6320,-16136,-1136,0.4425579834,11.19384766,5901.011917,10.62840902,478.3121899,10.07199219,64.66,45.1,22660112,82432,0,0,0,0,0,-4951,21034,9576,0.04822018433,0.1898421143,0.1507749268,-543,-118,-397,209,231,22.68948238,23.42113589,15.25,15.25,14.5,14.5,6204304,276776,3.308190352,5.098318077,11.21663411
1763824129,11/22/2025 10:08:49,520,-14000,-1152,0.4425579834,11.19384766,5962.697391,10.61844648,474.2913795,9.889570313,64.66,45.1,22660112,82432,0,0,0,0,0,2497,-19154,-1937,0.04822018433,0.1898421143,0.1507749268,-291,-213,-310,209,231,22.68948238,23.42113589,15.1875,15.1875,14.5,14.5,6204304,276776,3.308190352,5.098318077,11.21663411
1763824140,11/22/2025 10:09:00,520,-14000,-1152,0.446830957,11.22233073,5996.856509,10.5935308,472.0766064,9.8175,50.5,44,22660116,72540,0,0,0,0,0,2497,-19154,-1937,0.04944094849,0.2276884521,0.1519957764,-291,-213,-310,209,232,22.68948238,22.16665484,15.0625,15.0625,14.25,14.25,6204300,286640,3.298465148,5.076279238,11.21663411
1763824144,11/22/2025 10:09:04,520,-14000,-1152,0.4602603027,11.22802734,6062.264101,10.52098134,467.8591463,9.673164063,66.67,45.1,22660132,63532,0,0,0,0,0,2497,-19154,-1937,0.04577865601,0.2026610352,0.1519957764,-291,-213,-310,209,232,21.6436455,22.27123489,15.0625,15.0625,14.25,14.25,6204284,292252,3.282256474,5.132600715,11.19954427
1763824156,11/22/2025 10:09:16,496,-16848,-4256,0.4224139648,11.18815104,6193.061257,10.32808049,459.516878,9.289570313,65.75,45.1,22660096,86772,0,0,0,0,0,2320,7585,2114,0.04394750977,0.1587104492,0.1519957764,-500,-138,-418,209,234,20.96346126,21.32975256,14.875,14.875,14.125,14.125,6204320,279108,3.291981678,5.110561876,11.22233073
1763824162,11/22/2025 10:09:22,-760,-17824,-752,0.4486622314,11.19384766,6234.855994,10.17588074,456.8767442,9.198945313,66.17,44,22660092,85240,0,0,0,0,0,-2739,3630,-3049,0.04394750977,0.2014401855,0.1526062012,-512,-158,-381,209,234,20.59708067,21.69595462,14.8125,14.8125,14.0625,14.0625,6204324,280248,3.291981678,5.098318077,11.22802734
1763824174,11/22/2025 10:09:34,3112,-17656,-4288,0.4248556641,11.21663411,6337.803659,9.81792844,450.4259903,8.839375,67.09,44,22660068,79976,0,0,0,0,0,-304,6327,1683,0.05615515137,0.1587104492,0.1526062012,-406,-190,-412,209,235,20.64942623,21.5390218,14.625,14.625,13.875,13.875,6204348,285472,3.290360811,5.103215597,11.19954427
1763824178,11/22/2025 10:09:38,4368,-18448,56,0.4547664795,11.19384766,6414.021786,9.626869521,445.6977988,8.600117188,54.25,44,22660064,73756,0,0,0,0,0,-2314,-3101,3410,0.04822018433,0.2002193359,0.153216626,-285,-197,-247,209,236,20.33532555,21.43439082,14.5625,14.5625,13.875,13.875,6204352,287108,3.279014739,5.090971797,11.18815104
1763824184,11/22/2025 10:09:44,4368,-18448,56,0.4547664795,11.19384766,6414.021786,9.626869521,445.6977988,8.600117188,54.25,44,22660064,73756,0,0,0,0,0,-2314,-3101,3410,0.04822018433,0.2002193359,0.153216626,-285,-197,-247,209,236,20.33532555,21.43439082,14.5625,14.5625,13.8125,13.8125,6204352,287108,3.279014739,5.090971797,11.18815104
1763824187,11/22/2025 10:09:47,4368,-18448,56,0.4547664795,11.19384766,6414.021786,9.626869521,445.6977988,8.600117188,54.39,44,22660096,71412,0,0,0,0,0,-2314,-3101,3410,0.04822018433,0.2002193359,0.153216626,-285,-197,-247,209,236,20.33532555,21.43439082,14.5625,14.5625,13.8125,13.8125,6204320,289476,3.279014739,5.090971797,11.18815104
1763824189,11/22/2025 10:09:49,3200,-20584,104,0.443778833,11.15966797,6480.903666,9.346266024,441.5819615,8.341328125,59.65,44,22660084,74924,0,0,0,0,0,-1617,233,1795,0.03723330688,0.1965567871,0.1519957764,-497,-41,-543,209,236,20.33532555,20.70176996,14.5,14.5,13.75,13.75,6204332,285932,3.300086015,5.088523037,11.18815104
1763824194,11/22/2025 10:09:54,3200,-20584,104,0.443778833,11.15966797,6512.972201,9.146149786,439.6194449,8.215351563,59.65,44,22660084,74924,0,0,0,0,0,-1617,233,1795,0.03723330688,0.1965567871,0.1519957764,-497,-41,-543,209,237,20.33532555,20.70176996,14.4375,14.4375,13.75,13.75,6204332,285932,3.300086015,5.088523037,11.18815104
1763824199,11/22/2025 10:09:59,-312,-17912,-5624,0.4230243896,11.21663411,6562.195305,8.928560591,436.6208545,8.081171875,64.34,44,22660060,73728,0,0,0,0,0,1492,18176,1944,0.0335710144,0.162372998,0.1519957764,-293,-192,-412,209,238,19.91642246,20.75411186,14.3125,14.3125,13.6875,13.6875,6204356,287084,3.279014739,5.135049475,11.19954427
1763824204,11/22/2025 10:10:04,-312,-17912,-5624,0.4230243896,11.21663411,6604.863561,8.741831878,434.0349943,7.90890625,64.34,44,22660060,73728,0,0,0,0,0,1492,18176,1944,0.0335710144,0.162372998,0.1519957764,-293,-192,-412,209,238,19.91642246,20.75411186,14.25,14.25,13.625,13.625,6204356,287084,3.279014739,5.135049475,11.19954427
1763824239,11/22/2025 10:10:39,1440,-14928,-1200,0.4254660889,11.21663411,6867.446995,7.980593256,418.3929862,7.122773438,61.14,44,22660020,80668,0,0,0,0,0,-4511,10446,1825,0.04883056641,0.1617625732,0.150164502,-529,-153,-255,209,240,19.75930367,19.28784866,13.5625,13.5625,12.75,12.75,6204396,282060,3.282256474,5.105664357,11.21663411
1763824262,11/22/2025 10:11:02,6104,-15224,-5312,0.4474413818,11.18815104,7023.317309,7.759770005,409.3258988,6.661835938,50.38,41.9,22660020,77024,0,0,0,0,0,1309,15146,6991,0.04577865601,0.2215842041,0.1526062012,-468,-106,-506,209,240,18.39691831,19.23545562,13.1875,13.1875,12.25,12.25,6204396,285472,3.311432087,5.103215597,11.17675781
1763824268,11/22/2025 10:11:08,6104,-15224,-5312,0.4236348145,11.17675781,7125.657345,7.462325906,403.4597242,6.24484375,69.44,42.4,22660012,77244,0,0,0,0,0,1309,15146,6991,0.04272674561,0.1587104492,0.153216626,-468,-106,-506,209,242,17.97747386,19.4974025,13,13,12.125,12.125,6204404,285220,3.298465148,5.127703196,11.18815104
1763824294,11/22/2025 10:11:34,2216,-30552,-3032,0.4199722656,11.18815104,7306.497478,7.258047064,393.2603838,5.620625,66.92,42.4,22659980,84832,0,0,0,0,0,-650,-6702,-9626,0.04516827393,0.1568791748,0.1526062012,-382,-202,-403,209,244,18.5017611,18.39691831,12.625,12.625,11.75,11.75,6204436,278100,3.290360811,5.103215597,11.15966797
1763824303,11/22/2025 10:11:43,5904,-18168,56,0.4431684082,11.21663411,7397.783322,7.089102522,388.1917676,5.420625,70.35,41.9,22659976,73480,0,0,0,0,0,-4095,-23148,2267,0.05432400513,0.2014401855,0.1538270508,-462,-165,-434,209,244,17.97747386,18.60659657,12.4375,12.4375,11.5,11.5,6204440,282496,3.290360811,5.103215597,11.2109375
1763824309,11/22/2025 10:11:49,3624,-13344,-3112,0.446830957,11.16536458,7437.408262,7.091650033,386.0081354,5.328242188,62.66,42.9,22659976,71180,0,0,0,0,0,-2014,8105,1370,0.04760980225,0.1989984863,0.1538270508,-431,-185,-419,209,245,17.40054615,18.34449417,12.375,12.375,11.4375,11.4375,6204440,281292,3.293602546,5.103215597,11.18815104
1763824310,11/22/2025 10:11:50,2656,-16016,-784,0.446830957,11.16536458,7483.629176,7.09247175,383.4735932,5.146601563,62.66,42.9,22659976,71180,0,0,0,0,0,-5424,9973,799,0.04760980225,0.1989984863,0.1538270508,-466,-166,-173,209,245,17.40054615,18.34449417,12.375,12.375,11.4375,11.4375,6204440,281292,3.293602546,5.103215597,11.18815104
1763824316,11/22/2025 10:11:56,4488,-14424,-1264,0.4285182129,11.21663411,7521.259674,7.033432555,381.420076,5.005390625,50.25,41.9,22660000,66452,0,0,0,0,0,2332,-8368,-476,0.05066171265,0.1617625732,0.1550479004,-543,-133,-319,209,245,17.66281354,18.23964039,12.25,12.25,11.375,11.375,6204416,286024,3.269289535,5.110561876,11.15966797
1763824369,11/22/2025 10:12:49,2208,-16024,-2344,0.443778833,11.13688151,7944.923723,6.66730438,358.9086012,3.39953125,62.78,41.3,22659928,75748,0,0,0,0,0,-3449,-3203,-597,0.05493438721,0.1776336182,0.1513853516,-270,-188,-260,209,251,16.56098207,17.55791209,11.3125,11.3125,10.5625,10.5625,6204488,278376,3.287119076,5.098318077,11.16536458
1763824374,11/22/2025 10:12:54,2208,-16024,-2344,0.443778833,11.13688151,7989.002899,6.613440768,356.629645,3.267890625,62.78,41.3,22659928,75748,0,0,0,0,0,-3449,-3203,-597,0.05493438721,0.1776336182,0.1513853516,-270,-188,-260,209,251,16.56098207,17.55791209,11.3125,11.3125,10.4375,10.4375,6204488,278376,3.287119076,5.098318077,11.16536458
1763824377,11/22/2025 10:12:57,2216,-22520,16,0.4517143555,11.1710612,8020.143995,6.585440079,355.0266802,3.139960938,53.9,41.9,22659964,73372,0,0,0,0,0,5322,-32768,-8826,0.03479177856,0.1928942383,0.1519957764,-369,-208,-329,209,252,17.08576472,17.66281354,11.25,11.25,10.4375,10.4375,6204452,280728,3.311432087,5.113010636,11.18815104
1763824380,11/22/2025 10:13:00,-1408,-16736,-2264,0.446830957,11.1710612,8057.220573,6.579013264,353.1258037,3.018476563,60.7,41.3,22659940,61256,0,0,0,0,0,5635,-11752,1615,0.04760980225,0.2069340088,0.1556583252,-408,-203,-350,209,253,16.45600348,16.6659533,11.25,11.25,10.375,10.375,6204476,292488,3.279014739,5.108113117,11.13688151
1763824387,11/22/2025 10:13:07,4240,-19232,-1952,0.446830957,11.18245443,8105.246054,6.57636761,350.6758476,2.867890625,66.75,40.8,22659940,73768,0,0,0,0,0,-1245,-1309,1708,0.04822018433,0.1971672119,0.1544374756,-498,-165,-337,209,253,17.08576472,16.45600348,10.9375,10.9375,10.1875,10.1875,6204476,279948,3.275773004,5.108113117,11.13688151
1763824406,11/22/2025 10:13:26,504,-14440,-920,0.4242452393,11.18815104,8278.05315,6.637510379,341.9739068,2.446210938,55,40.8,22659920,71916,0,0,0,0,0,-3144,17014,4087,0.04333712769,0.1587104492,0.1574895996,-411,-200,-266,209,255,15.77346332,15.93100019,10.5625,10.5625,9.5625,9.5625,6204496,281672,3.287119076,5.103215597,11.1710612
1763824410,11/22/2025 10:13:30,4912,-14736,-16,0.4535456299,11.16536458,8278.05315,6.637510379,341.9739068,2.446210938,55,40.8,22659920,71916,0,0,0,0,0,-4798,5341,5254,0.04272674561,0.1977776367,0.1544374756,-379,-71,-31,209,256,15.93100019,16.19352483,10.5625,10.5625,9.375,9.375,6204496,281672,3.287119076,5.117908156,11.18815104
1763824411,11/22/2025 10:13:31,4912,-14736,-16,0.4535456299,11.16536458,8322.704878,6.618597501,339.7540783,2.345039063,59.05,39.7,22659944,66364,0,0,0,0,0,-4798,5341,5254,0.04272674561,0.1977776367,0.1544374756,-379,-71,-31,209,256,15.93100019,16.19352483,10.5,10.5,9.375,9.375,6204472,286800,3.287119076,5.117908156,11.18815104
1763824428,11/22/2025 10:13:48,2272,-16880,-320,0.4199722656,11.2109375,8435.485636,6.539783825,334.1991725,1.996210938,50.5,39.7,22659920,61860,0,0,0,0,0,-1249,16156,3058,0.04455789185,0.1629834229,0.1544374756,-188,-155,-240,209,257,15.72094734,16.6659533,10.125,10.125,8.8125,8.8125,6204496,291248,3.321157291,5.113010636,11.18245443
1763824435,11/22/2025 10:13:55,-592,-13016,-1984,0.4492726562,11.13688151,8549.89461,6.416912551,328.6394401,1.551875,62.78,39.7,22659920,66300,0,0,0,0,0,-2502,6287,-2841,0.04577865601,0.2038818848,0.1544374756,-122,-73,-383,209,259,16.03601557,15.51086503,9.9375,9.9375,8.6875,8.6875,6204496,286784,3.277393872,5.103215597,11.15397135
1763824439,11/22/2025 10:13:59,2248,-19296,-400,0.4492726562,11.13688151,8549.89461,6.416912551,328.6394401,1.551875,80.2,39.7,22659940,67016,0,0,0,0,0,4740,-17427,-2179,0.04577865601,0.2038818848,0.1544374756,-290,-190,-217,209,259,16.03601557,15.51086503,9.875,9.875,8.6875,8.6875,6204476,286080,3.277393872,5.103215597,11.15397135
1763824450,11/22/2025 10:14:10,2544,-22288,-2848,0.446830957,11.16536458,8650.132572,6.326488089,323.8301246,1.240351563,72.43,40.2,22659916,63848,0,0,0,0,0,-2002,-12196,-5159,0.04272674561,0.1935046631,0.1556583252,-362,-198,-222,209,260,14.93298665,15.56338837,9.625,9.625,8.125,8.125,6204500,289204,3.295223413,5.090971797,11.15397135
1763824455,11/22/2025 10:14:15,4040,-17392,584,0.4498830811,11.12548828,8724.818561,6.168491248,320.2839472,0.9372265625,63.07,39.2,22659924,64412,0,0,0,0,0,-3110,5717,2727,0.05493438721,0.1971672119,0.1556583252,-520,-152,-346,209,261,15.56338837,15.30075325,9.5625,9.5625,8.0625,8.0625,6204492,288632,3.290360811,5.103215597,11.16536458
1763824459,11/22/2025 10:14:19,624,-17936,-1792,0.4199722656,11.1710612,8751.993239,6.101691776,319.0014913,0.7403515625,61.25,39.7,22659928,57840,0,0,0,0,0,-1271,13004,156,0.05188247681,0.1611521484,0.1556583252,-294,-198,-248,209,262,15.30075325,15.30075325,9.375,9.375,7.9375,7.9375,6204488,295196,3.295223413,5.137498235,11.16536458
1763824466,11/22/2025 10:14:26,624,-17936,-1792,0.4199722656,11.1710612,8751.993239,6.101691776,319.0014913,0.7403515625,61.25,39.7,22659928,57840,0,0,0,0,0,-1271,13004,156,0.05188247681,0.1611521484,0.1556583252,-294,-198,-248,209,262,15.30075325,15.30075325,9.375,9.375,7.875,7.875,6204488,295196,3.295223413,5.137498235,11.16536458
1763824477,11/22/2025 10:14:37,2448,-15032,-1152,0.4425579834,11.16536458,8828.89363,5.890454916,315.394842,0.2219921875,65.75,39.7,22659928,71304,0,0,0,0,0,-768,12641,2418,0.04089559937,0.2002193359,0.1556583252,-425,-191,-397,209,263,15.30075325,14.93298665,9.1875,9.1875,7.6875,7.6875,6204488,287948,3.282256474,5.103215597,11.21663411
1763824480,11/22/2025 10:14:40,5264,-17768,-2816,0.4425579834,11.16536458,8885.576707,5.785700797,312.7575867,-0.0069140625,65.75,39.7,22659928,71304,0,0,0,0,0,1013,3401,3089,0.04089559937,0.2002193359,0.1556583252,-351,-215,-330,209,264,15.30075325,14.93298665,9.1875,9.1875,7.6875,7.6875,6204488,287948,3.282256474,5.103215597,11.21663411
1763824482,11/22/2025 10:14:42,3064,-16424,-520,0.446830957,11.14827474,8918.949764,5.741701032,311.2132314,-0.1309375,69.65,39.2,22659924,72792,0,0,0,0,0,-1739,14828,1834,0.05127209473,0.1953359375,0.1556583252,-286,-171,-432,209,264,15.35328396,14.88044119,9.0625,9.0625,7.625,7.625,6204492,286436,3.256322595,5.103215597,11.15966797
1763824489,11/22/2025 10:14:49,3064,-16424,-520,0.446830957,11.14827474,8962.373719,5.731222866,309.2130156,-0.2690234375,50.5,39.7,22659904,64736,0,0,0,0,0,-1739,14828,1834,0.05127209473,0.1953359375,0.1556583252,-286,-171,-432,209,264,15.35328396,14.88044119,8.9375,8.9375,7.4375,7.4375,6204512,294452,3.256322595,5.103215597,11.15966797
1763824521,11/22/2025 10:15:21,2440,-17120,-2400,0.4272973633,11.15397135,9273.690012,5.357555523,295.1757073,-1.160820313,69.42,38.6,22659884,65428,0,0,0,0,0,4143,-17623,-3027,0.04822018433,0.1587104492,0.1556583252,-226,-173,-390,209,268,13.51361116,13.30321872,8.1875,8.1875,6.75,6.75,6204532,293672,3.309811219,5.108113117,11.1710612
1763824536,11/22/2025 10:15:36,1408,-20016,-3880,0.4248556641,11.16536458,9360.700692,5.256785238,291.3460925,-1.503789063,53.16,38.1,22659884,64612,0,0,0,0,0,2141,1907,-3396,0.04333712769,0.1611521484,0.1556583252,-465,-192,-320,209,271,14.14461096,13.61879628,7.875,7.875,6.4375,6.4375,6204532,295736,3.287119076,5.135049475,11.2109375
1763824541,11/22/2025 10:15:41,4104,-15176,-912,0.4248556641,11.16536458,9413.597603,5.183802988,289.037665,-1.658867188,62.5,38.1,22659916,64040,0,0,0,0,0,-2388,5021,3321,0.04333712769,0.1611521484,0.1556583252,-449,3,-591,209,271,14.14461096,13.61879628,7.875,7.875,6.4375,6.4375,6204500,296332,3.287119076,5.135049475,11.2109375
1763824548,11/22/2025 10:15:48,4104,-15176,-912,0.4199722656,11.1311849,9493.014795,5.097266405,285.5997169,-1.90515625,50.75,38.6,22659896,57056,0,0,0,0,0,-2388,5021,3321,0.04944094849,0.1581000244,0.15626875,-449,3,-591,209,273,13.93430727,14.30231933,7.625,7.625,6.1875,6.1875,6204520,303292,3.279014739,5.090971797,11.1710612
1763824551,11/22/2025 10:15:51,2040,-15872,-120,0.4199722656,11.1311849,9493.014795,5.097266405,285.5997169,-1.90515625,59.9,38.6,22659888,62888,0,0,0,0,0,-3639,11737,967,0.04944094849,0.1581000244,0.15626875,-431,-197,-382,209,273,13.93430727,14.30231933,7.625,7.625,6.1875,6.1875,6204528,297696,3.279014739,5.090971797,11.1710612
1763824553,11/22/2025 10:15:53,2040,-15872,-120,0.4199722656,11.1311849,9562.755415,5.039936516,282.6080401,-2.157695313,59.9,38.6,22659888,62888,0,0,0,0,0,-3639,11737,967,0.04944094849,0.1581000244,0.15626875,-431,-197,-382,209,273,13.93430727,14.30231933,7.5625,7.5625,6.0625,6.0625,6204528,297696,3.279014739,5.090971797,11.1710612
1763824560,11/22/2025 10:16:00,2040,-15872,-120,0.4272973633,11.1311849,9562.755415,5.039936516,282.6080401,-2.157695313,55.36,37.6,22659908,62176,0,0,0,0,0,-3639,11737,967,0.04944094849,0.159320874,0.1556583252,-431,-197,-382,209,273,13.1980114,12.88234501,7.4375,7.4375,5.9375,5.9375,6204508,298404,3.321157291,5.120356916,11.1710612
1763824576,11/22/2025 10:16:16,4312,-16656,-2680,0.4547664795,11.15397135,9780.609527,4.75094948,273.4257163,-3.070976563,54.04,38.1,22659868,70212,0,0,0,0,0,1400,29045,10409,0.04760980225,0.1941150879,0.1556583252,-509,-156,-296,209,276,12.35608617,12.46135277,7.0625,7.0625,5.625,5.625,6204548,302428,3.30332775,5.098318077,11.14827474
1763824581,11/22/2025 10:16:21,4312,-16656,-2680,0.4547664795,11.15397135,9780.609527,4.75094948,273.4257163,-3.070976563,54.04,38.1,22659868,70212,0,0,0,0,0,1400,29045,10409,0.04760980225,0.1941150879,0.1556583252,-509,-156,-296,209,276,12.35608617,12.46135277,7.0625,7.0625,5.5625,5.5625,6204548,302428,3.30332775,5.098318077,11.14827474
1763824615,11/22/2025 10:16:55,1944,-19392,680,0.4254660889,11.13688151,10072.98389,4.520290743,261.4835749,-4.123515625,55.89,38.1,22659860,74648,0,0,0,0,0,3891,-4248,-127,0.05005133057,0.1617625732,0.1581000244,-354,-208,-317,209,279,12.04024189,12.04024189,6.4375,6.4375,4.9375,4.9375,6204556,297916,3.291981678,5.103215597,11.14827474
1763824621,11/22/2025 10:17:01,2632,-17016,-2832,0.4224139648,11.14257813,10160.73767,4.438649612,257.9828716,-4.448320313,57.68,36.5,22659888,65216,0,0,0,0,0,-2961,19596,4108,0.04822018433,0.1635938477,0.1599312988,-296,-186,-232,209,280,10.56541817,11.67167249,6.3125,6.3125,4.875,4.875,6204528,310704,3.309811219,5.110561876,11.2109375
1763824671,11/22/2025 10:17:51,2624,-16544,-3464,0.4346224609,11.11409505,10605.90384,4.226961857,240.8035849,-5.885039063,62,36.5,22659844,69924,0,0,0,0,0,1493,11427,2386,0.05066171265,0.1758023437,0.1568791748,-471,-136,-465,209,286,10.56541817,10.93426069,5.375,5.375,4.125,4.125,6204572,306912,3.29684428,5.103215597,11.14257813
1763824702,11/22/2025 10:18:22,2528,-21872,-712,0.4358433105,11.11409505,10869.19444,4.184399665,231.0871451,-6.459648438,64.25,36.5,22659844,76648,0,0,0,0,0,1851,-32453,-6967,0.04760980225,0.1672563965,0.1568791748,-208,-135,-427,209,286,10.35461008,10.35461008,4.75,4.75,3.375,3.375,6204572,305544,3.30332775,5.090971797,11.16536458
1763824710,11/22/2025 10:18:30,1872,-20664,-1568,0.4358433105,11.11409505,10962.26641,4.198802932,227.7293846,-6.643828125,65.59,36.5,22659872,77756,0,0,0,0,0,642,-1275,-1346,0.04760980225,0.1672563965,0.1568791748,-477,-157,-200,209,286,10.35461008,10.35461008,4.5625,4.5625,3.125,3.125,6204544,307928,3.30332775,5.090971797,11.16536458
1763824722,11/22/2025 10:18:42,936,-20184,-2400,0.4248556641,11.14257813,11008.5196,4.186063122,226.075464,-6.696367188,62.56,35.4,22659868,74308,0,0,0,0,0,2572,-14139,-1818,0.06042782593,0.1690876709,0.1599312988,-299,-188,-248,209,287,10.3019034,9.511079772,4.3125,4.3125,2.8125,2.8125,6204548,311332,3.29684428,5.135049475,11.1311849
1763824727,11/22/2025 10:18:47,7488,-15104,-1024,0.4297390625,11.13688151,11107.04502,4.189110371,222.5848092,-6.796953125,69.08,35.9,22659848,79256,0,0,0,0,0,5413,-32768,-395,0.04638903809,0.1605417236,0.1568791748,-553,-23,-489,209,288,9.194632885,9.511079772,4.25,4.25,2.6875,2.6875,6204568,306172,3.287119076,5.115459396,11.11409505
1763824732,11/22/2025 10:18:52,7488,-15104,-1024,0.4297390625,11.13688151,11160.97797,4.20514268,220.692584,-6.820390625,61.06,34.3,22659852,70488,0,0,0,0,0,5413,-32768,-395,0.04638903809,0.1605417236,0.1568791748,-553,-23,-489,209,289,9.194632885,9.511079772,4.0625,4.0625,2.5625,2.5625,6204564,314940,3.287119076,5.115459396,11.11409505
1763824766,11/22/2025 10:19:26,6056,-17552,-696,0.4498830811,11.14257813,11501.92625,4.089299235,209.0295953,-7.02546875,81.91,35.4,22659820,77356,0,0,0,0,0,-2208,17986,6385,0.05127209473,0.1977776367,0.1617625732,-285,-175,-443,209,291,8.455995527,8.98363098,3.4375,3.4375,1.6875,1.6875,6204596,307964,3.298465148,5.115459396,11.14257813
1763824814,11/22/2025 10:20:14,24,-18136,3472,0.4266869385,11.14257813,11885.20128,3.959727208,196.5198069,-7.426054688,64.09,35.4,22659812,64628,0,0,0,0,0,-7463,22944,4867,0.04455789185,0.1587104492,0.159320874,-569,-75,-212,209,293,7.505780693,7.400163845,2.5625,2.5625,0.75,0.75,6204604,320572,3.282256474,5.103215597,11.10270182
1763824820,11/22/2025 10:20:20,24,-18136,3472,0.4266869385,11.14257813,11938.85354,3.930287453,194.8181081,-7.54265625,62.41,34.9,22659836,70028,0,0,0,0,0,-7463,22944,4867,0.04455789185,0.1587104492,0.159320874,-569,-75,-212,209,293,7.505780693,7.400163845,2.5625,2.5625,0.75,0.75,6204580,317280,3.282256474,5.103215597,11.10270182
1763824837,11/22/2025 10:20:37,3384,-17016,-920,0.4523247803,11.07991536,12123.01998,3.830946425,189.0673887,-7.791875,60.65,35.4,22659796,66456,0,0,0,0,0,629,-14969,2880,0.05249285889,0.1996089111,0.1587104492,-343,-180,-448,209,294,7.400163845,7.769790054,2.25,2.25,0.5625,0.5625,6204620,320884,3.283877341,5.103215597,11.09130859
1763824857,11/22/2025 10:20:57,3928,-18840,512,0.4254660889,11.12548828,12273.70519,3.800406551,184.4650757,-8.041875,60.8,34.9,22659796,74604,0,0,0,0,0,3522,-24008,-1654,0.04760980225,0.159320874,0.1581000244,-276,-172,-214,209,297,7.558586309,7.400163845,1.9375,1.9375,0.5,0.5,6204620,327108,3.287119076,5.108113117,11.09130859
1763824862,11/22/2025 10:21:02,1632,-16032,-2240,0.4517143555,11.11979167,12314.20587,3.77207188,183.2436781,-8.052617188,68.34,35.4,22659820,81068,0,0,0,0,0,-5647,32767,5291,0.04760980225,0.1996089111,0.1587104492,-497,-153,-265,209,297,7.716991925,6.607798621,1.875,1.875,0.4375,0.4375,6204596,320656,3.272531269,5.110561876,11.07991536
1763824875,11/22/2025 10:21:15,3096,-19864,-512,0.4254660889,11.14257813,12432.90945,3.747497805,179.7015485,-8.095,60.75,34.9,22659808,78600,0,0,0,0,0,2035,-17947,-6208,0.05676553345,0.1599312988,0.159320874,-251,-187,-353,209,298,7.769790054,7.769790054,1.8125,1.8125,0.375,0.375,6204608,323100,3.270910402,5.108113117,11.14257813
1763824893,11/22/2025 10:21:33,2912,-16064,-3456,0.4498830811,11.07991536,12557.21604,3.714349704,176.0518605,-8.196953125,62.81,34.9,22659800,81412,0,0,0,0,0,657,-3257,2003,0.04944094849,0.1678668213,0.1599312988,-347,-198,-274,209,298,6.502118055,6.977621534,1.6875,1.6875,0.3125,0.3125,6204616,320488,3.290360811,5.103215597,11.09700521
